,0
138356,2499
86510,2500
72113,2501
176648,2502
399531,2503
205488,2504
70461,2505
224526,2506
465951,2507
252948,2508
204209,2509
60338,2510
452852,2511
457717,2512
13026,2513
445308,2514
92329,2515
202187,2516
285069,2517
242976,2518
465977,2519
124438,2520
41511,2521
103012,2522
422356,2523
137042,2524
345279,2525
24382,2526
112112,2527
258508,2528
347861,2529
165691,2530
8739,2531
185535,2532
340514,2533
244227,2534
454348,2535
263258,2536
399240,2537
461427,2538
227245,2539
341475,2540
165415,2541
44315,2542
437505,2543
19298,2544
189571,2545
246073,2546
53702,2547
425924,2548
204494,2549
109427,2550
385350,2551
161014,2552
115052,2553
193507,2554
458544,2555
79052,2556
185179,2557
403630,2558
251943,2559
250618,2560
268069,2561
288863,2562
103306,2563
206354,2564
360831,2565
160272,2566
155743,2567
256146,2568
294438,2569
212993,2570
250759,2571
441017,2572
64438,2573
149198,2574
123555,2575
259078,2576
120743,2577
176995,2578
441668,2579
301656,2580
232937,2581
239581,2582
323650,2583
205864,2584
120822,2585
357531,2586
202716,2587
390121,2588
102000,2589
244262,2590
373894,2591
5820,2592
437223,2593
28168,2594
84310,2595
361886,2596
448091,2597
388557,2598
359313,2599
384222,2600
412294,2601
15,2602
464767,2603
100252,2604
152308,2605
215328,2606
84737,2607
417234,2608
272969,2609
8740,2610
36850,2611
130709,2612
379962,2613
368841,2614
74701,2615
250681,2616
289338,2617
337897,2618
365015,2619
222418,2620
303039,2621
223538,2622
50854,2623
444451,2624
181689,2625
450307,2626
186496,2627
375664,2628
1891,2629
441033,2630
80406,2631
406529,2632
118408,2633
397884,2634
442131,2635
124264,2636
228638,2637
265026,2638
406937,2639
301970,2640
145482,2641
136860,2642
200977,2643
446088,2644
380438,2645
401322,2646
375345,2647
135709,2648
459664,2649
193990,2650
218131,2651
292720,2652
296886,2653
26634,2654
105561,2655
55925,2656
223636,2657
372407,2658
64824,2659
306544,2660
155324,2661
399114,2662
389860,2663
93293,2664
55257,2665
339890,2666
183574,2667
14932,2668
7765,2669
109712,2670
882,2671
55731,2672
313835,2673
232845,2674
74634,2675
174719,2676
456489,2677
294591,2678
105955,2679
344603,2680
56722,2681
434653,2682
433473,2683
123565,2684
98051,2685
248959,2686
352258,2687
378621,2688
151663,2689
7596,2690
390202,2691
8016,2692
342727,2693
290503,2694
101654,2695
25164,2696
269372,2697
349426,2698
197621,2699
348651,2700
382521,2701
10173,2702
235664,2703
235700,2704
326132,2705
88210,2706
395876,2707
116578,2708
317541,2709
88243,2710
92053,2711
173664,2712
131219,2713
418694,2714
159038,2715
248127,2716
193900,2717
205079,2718
18921,2719
263879,2720
17886,2721
185169,2722
63318,2723
396950,2724
425758,2725
175539,2726
20187,2727
407866,2728
181280,2729
245474,2730
75691,2731
89736,2732
261351,2733
274511,2734
56664,2735
257148,2736
162250,2737
238650,2738
191049,2739
365756,2740
390804,2741
449484,2742
212672,2743
335430,2744
402301,2745
361431,2746
250539,2747
313404,2748
303695,2749
275937,2750
370440,2751
341012,2752
350864,2753
21370,2754
311809,2755
57734,2756
312555,2757
345086,2758
289476,2759
275215,2760
317145,2761
377683,2762
455402,2763
427499,2764
444419,2765
419386,2766
408203,2767
105823,2768
303064,2769
404212,2770
139588,2771
182283,2772
308312,2773
463481,2774
125232,2775
72385,2776
323969,2777
162433,2778
309139,2779
100825,2780
394344,2781
46924,2782
34915,2783
136251,2784
14505,2785
320732,2786
441945,2787
215599,2788
352931,2789
452652,2790
96337,2791
182909,2792
359375,2793
422238,2794
216570,2795
385690,2796
165823,2797
198576,2798
368060,2799
41963,2800
20661,2801
449571,2802
349372,2803
30713,2804
36210,2805
136466,2806
2716,2807
243980,2808
211334,2809
271324,2810
454906,2811
120541,2812
96375,2813
413379,2814
47647,2815
206218,2816
451370,2817
120658,2818
106020,2819
303663,2820
180751,2821
232591,2822
279830,2823
428433,2824
360255,2825
220348,2826
177707,2827
138578,2828
180652,2829
187393,2830
49016,2831
376792,2832
148034,2833
277844,2834
402455,2835
158767,2836
417022,2837
371579,2838
323194,2839
335298,2840
26809,2841
15564,2842
358819,2843
277609,2844
285812,2845
110379,2846
145582,2847
378400,2848
167827,2849
341780,2850
380815,2851
387504,2852
397981,2853
324556,2854
228075,2855
250745,2856
60555,2857
299658,2858
217479,2859
192792,2860
424562,2861
447544,2862
136815,2863
208505,2864
246411,2865
221148,2866
161097,2867
268783,2868
281480,2869
187913,2870
196058,2871
204451,2872
452727,2873
207151,2874
362059,2875
234603,2876
38247,2877
412324,2878
218626,2879
33273,2880
5411,2881
101183,2882
223076,2883
452096,2884
353664,2885
192087,2886
181045,2887
461180,2888
442134,2889
230850,2890
377961,2891
299576,2892
101203,2893
39667,2894
247578,2895
264148,2896
20705,2897
431262,2898
82668,2899
328365,2900
314170,2901
9127,2902
310233,2903
266419,2904
222063,2905
238645,2906
275559,2907
362964,2908
420080,2909
400570,2910
71843,2911
383403,2912
60920,2913
355607,2914
30677,2915
335902,2916
124804,2917
330090,2918
198064,2919
46874,2920
119670,2921
235920,2922
213423,2923
244582,2924
15353,2925
108458,2926
157296,2927
273148,2928
10034,2929
78632,2930
51314,2931
342580,2932
367664,2933
132087,2934
348237,2935
220937,2936
399290,2937
14004,2938
438695,2939
386182,2940
91105,2941
355396,2942
7942,2943
237553,2944
230532,2945
425218,2946
139401,2947
288074,2948
466182,2949
392146,2950
190076,2951
156173,2952
416186,2953
390782,2954
289484,2955
247197,2956
214264,2957
323455,2958
101684,2959
339808,2960
402908,2961
182167,2962
180853,2963
106615,2964
43330,2965
420238,2966
201598,2967
355234,2968
230834,2969
122219,2970
316376,2971
313451,2972
341538,2973
311259,2974
301020,2975
314553,2976
462311,2977
340982,2978
326351,2979
69207,2980
283816,2981
3329,2982
107484,2983
161796,2984
267697,2985
336359,2986
172605,2987
127278,2988
418333,2989
89775,2990
128218,2991
254418,2992
247548,2993
123676,2994
312764,2995
63451,2996
73759,2997
382504,2998
425078,2999
116943,3000
302563,3001
366590,3002
60996,3003
370482,3004
385892,3005
288530,3006
235510,3007
143536,3008
375366,3009
186653,3010
9068,3011
436896,3012
271548,3013
304388,3014
448708,3015
198657,3016
86844,3017
458853,3018
141767,3019
156281,3020
17607,3021
228731,3022
196274,3023
85230,3024
461944,3025
9187,3026
180644,3027
409253,3028
258001,3029
331196,3030
428065,3031
430932,3032
392715,3033
159095,3034
402171,3035
276787,3036
204049,3037
182498,3038
14853,3039
390745,3040
181371,3041
283853,3042
158712,3043
187618,3044
182331,3045
266439,3046
145984,3047
279767,3048
138166,3049
302125,3050
91027,3051
384555,3052
215776,3053
390238,3054
100121,3055
134755,3056
118674,3057
323057,3058
107523,3059
136206,3060
17189,3061
390854,3062
299038,3063
268335,3064
237753,3065
103711,3066
303009,3067
193645,3068
453341,3069
466370,3070
133224,3071
336121,3072
128553,3073
10570,3074
134366,3075
335432,3076
429399,3077
381264,3078
339192,3079
305666,3080
317801,3081
465272,3082
301595,3083
184331,3084
126278,3085
229193,3086
252596,3087
438214,3088
4637,3089
115611,3090
129031,3091
243136,3092
386903,3093
1614,3094
329176,3095
393028,3096
133168,3097
104982,3098
450571,3099
261494,3100
368018,3101
71530,3102
215704,3103
48807,3104
310788,3105
166767,3106
183930,3107
86986,3108
264732,3109
50934,3110
42534,3111
191414,3112
318085,3113
166154,3114
9433,3115
73918,3116
5313,3117
357925,3118
165773,3119
366809,3120
457995,3121
262297,3122
275618,3123
237255,3124
168367,3125
393413,3126
339327,3127
37133,3128
355889,3129
58083,3130
184591,3131
255705,3132
171375,3133
137853,3134
71582,3135
388715,3136
100296,3137
148153,3138
453255,3139
273822,3140
234177,3141
462385,3142
257251,3143
338660,3144
294490,3145
43226,3146
151716,3147
291389,3148
167505,3149
155796,3150
217218,3151
258288,3152
379397,3153
164498,3154
161135,3155
386275,3156
170621,3157
9385,3158
255353,3159
74661,3160
219512,3161
62873,3162
322955,3163
133463,3164
445105,3165
307630,3166
192112,3167
398329,3168
150402,3169
353655,3170
312852,3171
122768,3172
138483,3173
187444,3174
46036,3175
382288,3176
405548,3177
129856,3178
166870,3179
56902,3180
335630,3181
18287,3182
227707,3183
277525,3184
29890,3185
79097,3186
66706,3187
397692,3188
64346,3189
246825,3190
179906,3191
265472,3192
357371,3193
277137,3194
206109,3195
175356,3196
414775,3197
173674,3198
405484,3199
131760,3200
458945,3201
352972,3202
438892,3203
384445,3204
166691,3205
381444,3206
240534,3207
142268,3208
88676,3209
128591,3210
323276,3211
189659,3212
388333,3213
205258,3214
237952,3215
466528,3216
29247,3217
412898,3218
377339,3219
440311,3220
176145,3221
242967,3222
230516,3223
60637,3224
335752,3225
308867,3226
312711,3227
76290,3228
185629,3229
236244,3230
160866,3231
86532,3232
59798,3233
276103,3234
414646,3235
22872,3236
151341,3237
402366,3238
462461,3239
329687,3240
218877,3241
65091,3242
348584,3243
298085,3244
438068,3245
126227,3246
46475,3247
352042,3248
184360,3249
452605,3250
302329,3251
225483,3252
386768,3253
109663,3254
108480,3255
164304,3256
29167,3257
60191,3258
161780,3259
188448,3260
391765,3261
24086,3262
314132,3263
20671,3264
5470,3265
278609,3266
178190,3267
8347,3268
177131,3269
143771,3270
87930,3271
6163,3272
256114,3273
205139,3274
97770,3275
151463,3276
150185,3277
195219,3278
71995,3279
458342,3280
421063,3281
308967,3282
163932,3283
394899,3284
176843,3285
352822,3286
194316,3287
327740,3288
304537,3289
401336,3290
358298,3291
111001,3292
289037,3293
117326,3294
65580,3295
163606,3296
80407,3297
212216,3298
183107,3299
440984,3300
341333,3301
4023,3302
61011,3303
257195,3304
164218,3305
62438,3306
233517,3307
199672,3308
86603,3309
174397,3310
117984,3311
91215,3312
271022,3313
231614,3314
448534,3315
439734,3316
35860,3317
194146,3318
127799,3319
215109,3320
428928,3321
383648,3322
270345,3323
442706,3324
41221,3325
171394,3326
210965,3327
216781,3328
357054,3329
334590,3330
335378,3331
135142,3332
455938,3333
27229,3334
181256,3335
358903,3336
139256,3337
377723,3338
138909,3339
189926,3340
292192,3341
134257,3342
86210,3343
354581,3344
460932,3345
303517,3346
76941,3347
183478,3348
217626,3349
30299,3350
169097,3351
103310,3352
242160,3353
166591,3354
396768,3355
74635,3356
47605,3357
380014,3358
381944,3359
29747,3360
174894,3361
52808,3362
86456,3363
247098,3364
82911,3365
19269,3366
355153,3367
316472,3368
249785,3369
82592,3370
409674,3371
91562,3372
49339,3373
23469,3374
448111,3375
129125,3376
451124,3377
235567,3378
140156,3379
190778,3380
65761,3381
196929,3382
76274,3383
293284,3384
49692,3385
145611,3386
4049,3387
418247,3388
16206,3389
166437,3390
350103,3391
429953,3392
267673,3393
270798,3394
288139,3395
451693,3396
322642,3397
240492,3398
273406,3399
260384,3400
448601,3401
149407,3402
80921,3403
217946,3404
39917,3405
272009,3406
48184,3407
237773,3408
425393,3409
173291,3410
398577,3411
211285,3412
250466,3413
309275,3414
302696,3415
229819,3416
439258,3417
114137,3418
414410,3419
194923,3420
429846,3421
53120,3422
262591,3423
176758,3424
433504,3425
386160,3426
118033,3427
150215,3428
37521,3429
3104,3430
48972,3431
154878,3432
78642,3433
449489,3434
186256,3435
293417,3436
194597,3437
191309,3438
2971,3439
96851,3440
271932,3441
366213,3442
306419,3443
55253,3444
315900,3445
651,3446
141241,3447
316779,3448
56477,3449
143416,3450
349486,3451
9087,3452
210713,3453
4596,3454
29061,3455
72753,3456
277122,3457
156414,3458
224368,3459
208270,3460
438047,3461
106152,3462
153593,3463
337327,3464
22727,3465
174529,3466
126507,3467
458637,3468
138380,3469
19353,3470
52353,3471
380245,3472
215331,3473
156923,3474
252860,3475
47436,3476
273762,3477
200343,3478
422305,3479
3739,3480
248440,3481
400811,3482
147294,3483
121065,3484
89100,3485
464163,3486
21970,3487
111247,3488
42140,3489
186833,3490
437391,3491
278166,3492
46972,3493
202699,3494
56442,3495
304060,3496
80582,3497
419635,3498
23438,3499
31511,3500
421034,3501
258609,3502
32247,3503
120050,3504
56014,3505
379277,3506
8060,3507
210984,3508
377133,3509
237017,3510
77392,3511
272527,3512
384835,3513
267290,3514
50034,3515
444269,3516
126305,3517
217750,3518
45089,3519
436032,3520
226167,3521
78842,3522
153009,3523
336571,3524
328940,3525
151505,3526
161134,3527
246997,3528
301324,3529
435764,3530
267670,3531
94031,3532
385961,3533
337947,3534
60658,3535
30423,3536
433330,3537
406649,3538
414160,3539
258863,3540
159619,3541
84085,3542
456056,3543
265416,3544
265806,3545
301235,3546
65927,3547
255826,3548
34709,3549
158912,3550
130511,3551
344723,3552
293139,3553
275357,3554
122890,3555
195234,3556
300766,3557
182217,3558
330633,3559
33783,3560
249829,3561
344234,3562
151094,3563
85815,3564
460133,3565
142024,3566
213162,3567
364961,3568
132845,3569
297652,3570
170052,3571
204199,3572
447964,3573
195713,3574
280029,3575
53891,3576
42875,3577
17635,3578
456599,3579
166252,3580
127608,3581
278445,3582
159845,3583
407518,3584
389306,3585
233098,3586
180480,3587
273878,3588
237901,3589
167539,3590
406375,3591
220137,3592
310206,3593
315747,3594
105152,3595
65273,3596
108486,3597
149163,3598
32581,3599
452260,3600
10925,3601
231063,3602
231238,3603
418252,3604
371928,3605
175885,3606
365447,3607
308648,3608
49521,3609
179972,3610
99534,3611
416170,3612
104903,3613
238777,3614
401415,3615
359491,3616
6235,3617
461366,3618
365986,3619
388205,3620
255290,3621
64150,3622
50065,3623
343476,3624
104651,3625
359777,3626
418533,3627
178305,3628
45891,3629
277986,3630
307428,3631
285399,3632
62374,3633
174628,3634
58840,3635
21662,3636
267872,3637
89379,3638
189704,3639
322377,3640
321293,3641
31112,3642
389736,3643
65000,3644
430562,3645
213021,3646
376612,3647
431396,3648
238548,3649
133070,3650
146613,3651
426563,3652
159041,3653
458565,3654
450455,3655
430664,3656
149772,3657
295039,3658
424501,3659
117653,3660
156540,3661
371727,3662
278222,3663
286057,3664
140765,3665
59508,3666
296968,3667
248626,3668
274898,3669
21455,3670
110151,3671
295506,3672
339580,3673
145463,3674
261918,3675
366072,3676
257993,3677
181202,3678
64396,3679
189559,3680
122350,3681
143464,3682
325772,3683
362457,3684
61254,3685
13520,3686
384282,3687
381704,3688
244986,3689
409956,3690
225727,3691
220622,3692
37734,3693
382499,3694
329279,3695
361834,3696
150556,3697
307271,3698
86191,3699
263537,3700
258012,3701
273555,3702
381636,3703
238132,3704
107414,3705
33907,3706
103916,3707
96778,3708
215505,3709
155427,3710
345287,3711
271801,3712
435146,3713
95912,3714
199379,3715
11098,3716
441173,3717
444812,3718
21561,3719
364700,3720
5877,3721
222888,3722
414326,3723
441535,3724
439319,3725
240453,3726
337671,3727
397662,3728
390621,3729
78911,3730
294807,3731
155631,3732
277082,3733
85865,3734
30810,3735
444920,3736
364230,3737
313352,3738
328504,3739
155094,3740
445380,3741
363538,3742
418181,3743
408307,3744
204366,3745
43384,3746
425258,3747
57371,3748
251362,3749
249160,3750
44866,3751
406988,3752
216293,3753
130281,3754
341482,3755
178862,3756
40317,3757
379254,3758
6774,3759
233695,3760
230164,3761
387562,3762
456818,3763
301721,3764
9975,3765
428085,3766
5613,3767
196670,3768
234890,3769
57593,3770
185553,3771
268500,3772
20395,3773
263577,3774
289653,3775
178022,3776
439478,3777
319344,3778
173252,3779
179740,3780
303833,3781
138691,3782
374391,3783
13358,3784
134647,3785
380944,3786
113833,3787
85062,3788
39616,3789
273118,3790
194354,3791
384424,3792
213888,3793
60479,3794
2369,3795
408173,3796
410785,3797
287561,3798
362585,3799
196137,3800
165397,3801
328007,3802
232824,3803
339411,3804
281276,3805
23538,3806
53957,3807
285978,3808
346268,3809
398404,3810
308354,3811
376621,3812
158594,3813
42641,3814
109312,3815
384925,3816
288750,3817
262105,3818
352897,3819
412320,3820
433762,3821
333507,3822
224237,3823
241182,3824
317435,3825
422333,3826
245485,3827
124369,3828
321631,3829
193115,3830
110065,3831
286981,3832
135011,3833
331084,3834
234136,3835
245433,3836
294948,3837
79876,3838
431108,3839
4606,3840
357474,3841
375160,3842
2661,3843
392651,3844
146306,3845
17794,3846
357229,3847
10528,3848
109656,3849
400567,3850
44118,3851
336861,3852
127237,3853
297903,3854
206010,3855
359772,3856
405989,3857
319019,3858
19972,3859
193665,3860
364311,3861
118208,3862
74851,3863
330353,3864
9638,3865
36013,3866
203002,3867
64023,3868
267641,3869
192254,3870
104992,3871
18423,3872
265775,3873
338307,3874
101620,3875
401849,3876
456835,3877
92977,3878
248032,3879
28062,3880
82734,3881
8136,3882
380332,3883
446919,3884
238828,3885
89646,3886
246061,3887
94406,3888
222422,3889
321488,3890
134053,3891
435705,3892
63007,3893
358845,3894
241557,3895
65307,3896
170854,3897
362665,3898
250999,3899
133247,3900
26515,3901
74642,3902
174498,3903
433048,3904
25298,3905
331980,3906
394679,3907
260419,3908
328535,3909
289962,3910
109288,3911
301717,3912
404265,3913
131834,3914
37955,3915
261589,3916
464286,3917
406585,3918
3494,3919
269842,3920
8853,3921
